"Bilateral Estimates of Migrant Stocks in 2013","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Destination country (across)                                                              -                                                                                        Source country (down) ","Afghanistan","Albania","Algeria","American Samoa","Andorra","Angola","Antigua and Barbuda","Argentina","Armenia","Aruba","Australia","Austria","Azerbaijan","Bahamas, The","Bahrain","Bangladesh","Barbados","Belarus","Belgium","Belize","Benin","Bermuda","Bhutan","Bolivia","Bosnia and Herzegovina","Botswana","Brazil","Brunei Darussalam","Bulgaria","Burkina Faso","Burundi","Cabo Verde","Cambodia","Cameroon","Canada","Cayman Islands","Central African Republic","Chad","Channel Islands","Chile","China","Colombia","Comoros","Congo, Dem. Rep.","Congo, Rep.","Costa Rica","Cote d'Ivoire","Croatia","Cuba","Curacao","Cyprus","Czech Republic","Denmark","Djibouti","Dominica","Dominican Republic","Ecuador","Egypt, Arab Rep.","El Salvador","Equatorial Guinea","Eritrea","Estonia","Ethiopia","Faeroe Islands","Fiji","Finland","France","French Polynesia","Gabon","Gambia, The","Georgia","Germany","Ghana","Greece","Greenland","Grenada","Guam","Guatemala","Guinea","Guinea-Bissau","Guyana","Haiti","Honduras","Hong Kong SAR, China","Hungary","Iceland","India","Indonesia","Iran, Islamic Rep.","Iraq","Ireland","Isle of Man","Israel","Italy","Jamaica","Japan","Jordan","Kazakhstan","Kenya","Kiribati","Korea, Dem. Rep.","Korea, Rep.","Kosovo","Kuwait","Kyrgyz Republic","Lao PDR","Latvia","Lebanon","Lesotho","Liberia","Libya","Liechtenstein","Lithuania","Luxembourg","Macao SAR, China","Macedonia, FYR","Madagascar","Malawi","Malaysia","Maldives","Mali","Malta","Marshall Islands","Mauritania","Mauritius","Mexico","Micronesia, Fed. Sts.","Moldova","Monaco","Mongolia","Montenegro","Morocco","Mozambique","Myanmar","Namibia","Nepal","Netherlands","New Caledonia","New Zealand","Nicaragua","Niger","Nigeria","Northern Mariana Islands","Norway","Oman","Pakistan","Palau","Panama","Papua New Guinea","Paraguay","Peru","Philippines","Poland","Portugal","Puerto Rico","Qatar","Romania","Russian Federation","Rwanda","Samoa","San Marino","Sao Tome and Principe","Saudi Arabia","Senegal","Serbia","Seychelles","Sierra Leone","Singapore","Sint Maarten (Dutch part)","Slovak Republic","Slovenia","Solomon Islands","Somalia","South Africa","South Sudan","Spain","Sri Lanka","St. Kitts and Nevis","St. Lucia","St. Martin (French part)","St. Vincent and the Grenadines","Sudan","Suriname","Swaziland","Sweden","Switzerland","Syrian Arab Republic","Tajikistan","Tanzania","Thailand","Timor-Leste","Togo","Tonga","Trinidad and Tobago","Tunisia","Turkey","Turkmenistan","Turks and Caicos Islands","Tuvalu","Uganda","Ukraine","United Arab Emirates","United Kingdom","United States","Uruguay","Uzbekistan","Vanuatu","Venezuela, RB","Vietnam","Virgin Islands (U.S.)","West Bank and Gaza","Yemen, Rep.","Zambia","Zimbabwe","Other North","Other South","World"
"St. Vincent and the Grenadines","0.0","0.0","0.0","0.0","0.0","0.0","893.0","0.0","0.0","107.0","43.0","10.0","0.0","24.0","0.0","0.0","4938.0","0.0","0.0","0.0","0.0","59.0","0.0","0.0","0.0","0.0","29.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11498.0","42.0","0.0","0.0","0.0","6.0","0.0","0.0","0.0","0.0","0.0","3.0","0.0","0.0","4.0","285.0","0.0","2.0","8.0","0.0","116.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","0.0","3.0","41.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","568.0","0.0","0.0","0.0","0.0","373.0","0.0","6.0","0.0","4.0","0.0","0.0","0.0","0.0","0.0","14.0","0.0","0.0","36.0","338.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","14.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","64.0","0.0","0.0","1.0","0.0","0.0","0.0","4.0","0.0","0.0","0.0","1.0","0.0","0.0","28.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","69.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","124.0","415.0","0.0","0.0","0.0","0.0","0.0","15.0","16.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5528.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6205.0","26510.0","1.0","0.0","0.0","98.0","0.0","600.0","0.0","0.0","0.0","0.0","1387.0","29.0","60569.0"
"Sudan","0.0","0.0","3205.0","0.0","0.0","0.0","0.0","5.0","0.0","1.0","12678.0","280.0","0.0","0.0","14281.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","1.0","0.0","0.0","17.0","0.0","18.0","0.0","0.0","0.0","0.0","62.0","6707.0","0.0","334.0","143685.0","0.0","2.0","1228.0","0.0","0.0","563.0","0.0","11.0","0.0","0.0","1.0","0.0","277.0","69.0","314.0","0.0","0.0","5.0","3.0","5941.0","0.0","0.0","207.0","4.0","28043.0","1.0","0.0","0.0","1264.0","0.0","0.0","0.0","0.0","0.0","13.0","257.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","84.0","0.0","0.0","0.0","0.0","3048.0","672.0","0.0","2183.0","1136.0","0.0","0.0","1957.0","0.0","29066.0","0.0","0.0","0.0","0.0","39693.0","0.0","0.0","0.0","725.0","0.0","0.0","14143.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","80.0","0.0","0.0","10.0","0.0","44.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1534.0","0.0","0.0","0.0","0.0","2053.0","0.0","0.0","0.0","67.0","0.0","0.0","2632.0","8466.0","0.0","0.0","3.0","0.0","0.0","0.0","28.0","55.0","2.0","0.0","42000.0","8.0","113.0","0.0","0.0","0.0","504.0","500000.0","0.0","0.0","0.0","0.0","0.0","0.0","7.0","16.0","0.0","0.0","1272.0","407925.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2843.0","499.0","500.0","0.0","0.0","311.0","0.0","0.0","0.0","0.0","731.0","247.0","0.0","0.0","0.0","21285.0","174.0","154968.0","5197.0","20990.0","0.0","0.0","0.0","3.0","0.0","0.0","0.0","21518.0","0.0","0.0","0.0","0.0","1508273.0"
"Suriname","0.0","0.0","0.0","0.0","0.0","0.0","46.0","9.0","0.0","1271.0","128.0","20.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","0.0","0.0","0.0","0.0","276.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","934.0","0.0","0.0","0.0","0.0","3.0","105.0","6.0","0.0","0.0","0.0","13.0","0.0","0.0","0.0","1833.0","5.0","2.0","29.0","0.0","18.0","142.0","29.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","2.0","23549.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","4662.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42.0","0.0","0.0","36.0","0.0","0.0","0.0","0.0","7.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","11.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","191182.0","0.0","0.0","1.0","0.0","0.0","0.0","39.0","0.0","0.0","0.0","7.0","0.0","5.0","6.0","127.0","0.0","15.0","0.0","0.0","10.0","14.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","516.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.0","41.0","0.0","0.0","0.0","0.0","0.0","37.0","108.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","25.0","0.0","0.0","0.0","0.0","8.0","0.0","0.0","7981.0","1.0","0.0","0.0","39.0","0.0","0.0","0.0","0.0","0.0","0.0","29907.0","0.0","263263.0"
"Swaziland","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","353.0","23.0","0.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","635.0","0.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","188.0","0.0","0.0","0.0","0.0","3.0","0.0","1.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","4.0","48.0","0.0","0.0","0.0","3.0","7.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","14.0","30.0","0.0","0.0","0.0","0.0","0.0","0.0","1513.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","49.0","0.0","0.0","37.0","0.0","0.0","3.0","0.0","84.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","25.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","85.0","0.0","0.0","0.0","0.0","0.0","0.0","14.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","599.0","0.0","0.0","0.0","19.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","92854.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","29.0","106.0","0.0","0.0","1048.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","97807.0"
"Sweden","0.0","0.0","167.0","0.0","46.0","0.0","0.0","561.0","0.0","2.0","11555.0","3463.0","0.0","23.0","0.0","0.0","0.0","324.0","9272.0","0.0","0.0","40.0","24.0","189.0","21.0","455.0","643.0","0.0","128.0","0.0","0.0","0.0","0.0","0.0","8282.0","0.0","0.0","0.0","0.0","1559.0","2566.0","177.0","0.0","0.0","0.0","257.0","0.0","447.0","13.0","0.0","1074.0","1206.0","21988.0","0.0","0.0","511.0","511.0","308.0","35.0","0.0","0.0","409.0","0.0","109.0","0.0","36117.0","10216.0","0.0","0.0","0.0","0.0","23088.0","0.0","2724.0","79.0","0.0","0.0","45.0","0.0","0.0","0.0","0.0","22.0","0.0","1661.0","1900.0","0.0","0.0","0.0","0.0","1881.0","0.0","700.0","7224.0","0.0","1575.0","78.0","0.0","317.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","282.0","0.0","0.0","59.0","734.0","16.0","147.0","1865.0","0.0","0.0","0.0","0.0","0.0","25.0","0.0","184.0","0.0","0.0","0.0","477.0","0.0","0.0","317.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4434.0","0.0","1350.0","34.0","0.0","0.0","0.0","48622.0","0.0","0.0","0.0","182.0","0.0","33.0","330.0","609.0","1401.0","831.0","0.0","0.0","191.0","462.0","0.0","0.0","2.0","0.0","0.0","0.0","966.0","6.0","0.0","0.0","0.0","142.0","663.0","0.0","0.0","170.0","0.0","22205.0","231.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10047.0","0.0","0.0","0.0","6438.0","0.0","0.0","0.0","0.0","0.0","7899.0","0.0","0.0","0.0","30.0","94.0","0.0","32378.0","53643.0","279.0","125.0","8.0","95.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","2.0","352002.0"
"Switzerland","0.0","0.0","208.0","0.0","75.0","0.0","0.0","1995.0","0.0","13.0","15817.0","15409.0","0.0","159.0","0.0","0.0","0.0","0.0","4408.0","0.0","0.0","57.0","25.0","445.0","39.0","0.0","3025.0","0.0","172.0","0.0","0.0","13.0","0.0","0.0","23822.0","106.0","101.0","0.0","0.0","1283.0","1348.0","661.0","0.0","0.0","0.0","1073.0","0.0","741.0","27.0","0.0","445.0","1095.0","2615.0","0.0","0.0","2959.0","2861.0","384.0","59.0","0.0","0.0","38.0","0.0","11.0","0.0","1080.0","94914.0","144.0","0.0","0.0","0.0","59759.0","227.0","58.0","0.0","0.0","0.0","147.0","0.0","0.0","0.0","752.0","44.0","718.0","2407.0","159.0","0.0","0.0","0.0","0.0","1049.0","0.0","3920.0","207013.0","0.0","1187.0","174.0","0.0","441.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","57.0","0.0","0.0","8.0","915.0","3684.0","42.0","562.0","0.0","0.0","156.0","0.0","88.0","105.0","0.0","112.0","0.0","30.0","0.0","1678.0","0.0","0.0","973.0","18.0","0.0","0.0","0.0","0.0","0.0","0.0","6808.0","0.0","3066.0","87.0","0.0","0.0","0.0","2145.0","0.0","0.0","0.0","315.0","0.0","285.0","908.0","1040.0","1088.0","16717.0","0.0","0.0","163.0","563.0","0.0","0.0","0.0","0.0","0.0","0.0","1906.0","13.0","0.0","0.0","0.0","611.0","4070.0","0.0","0.0","1448.0","0.0","62358.0","52.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","3329.0","0.0","0.0","0.0","0.0","6408.0","0.0","0.0","0.0","0.0","0.0","15355.0","0.0","0.0","0.0","0.0","61.0","0.0","17146.0","38886.0","260.0","0.0","1.0","542.0","0.0","0.0","0.0","0.0","0.0","0.0","220.0","0.0","649963.0"
"Syrian Arab Republic","0.0","0.0","6165.0","0.0","0.0","0.0","249.0","1337.0","13937.0","3.0","9938.0","3237.0","0.0","0.0","5614.0","0.0","0.0","0.0","3147.0","0.0","0.0","1.0","0.0","2.0","4.0","0.0","2089.0","0.0","1317.0","0.0","0.0","0.0","0.0","0.0","21977.0","0.0","0.0","0.0","0.0","379.0","751.0","132.0","0.0","0.0","0.0","73.0","0.0","0.0","39.0","0.0","3835.0","1214.0","4203.0","0.0","16.0","106.0","96.0","130253.0","0.0","0.0","0.0","5.0","0.0","3.0","0.0","539.0","17069.0","0.0","28.0","0.0","375.0","58400.0","81.0","7500.0","0.0","0.0","0.0","75.0","20.0","0.0","0.0","0.0","3.0","0.0","1347.0","21.0","0.0","1979.0","0.0","154204.0","288.0","0.0","9649.0","5503.0","0.0","0.0","724847.0","0.0","660.0","0.0","0.0","0.0","0.0","142000.0","0.0","0.0","18.0","758411.0","0.0","0.0","27214.0","0.0","23.0","1.0","0.0","0.0","0.0","0.0","55.0","0.0","0.0","251.0","0.0","301.0","0.0","220.0","0.0","0.0","21.0","0.0","0.0","1553.0","0.0","0.0","0.0","0.0","7499.0","0.0","0.0","9.0","0.0","0.0","0.0","3104.0","0.0","0.0","0.0","228.0","0.0","44.0","13.0","63.0","631.0","27.0","20.0","12320.0","7479.0","3162.0","0.0","0.0","0.0","0.0","1000000.0","0.0","145.0","1.0","0.0","0.0","0.0","174.0","61.0","0.0","0.0","110.0","0.0","4818.0","0.0","2.0","28.0","0.0","0.0","0.0","0.0","0.0","41748.0","3640.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","593539.0","0.0","0.0","0.0","0.0","1352.0","60926.0","10035.0","76439.0","66.0","125.0","0.0","12729.0","109.0","0.0","4691.0","2933.0","0.0","0.0","445.0","0.0","3971493.0"
"Tajikistan","24658.0","0.0","151.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","74.0","277.0","3456.0","0.0","0.0","0.0","0.0","5712.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","7.0","0.0","126.0","0.0","0.0","0.0","0.0","0.0","672.0","0.0","0.0","0.0","0.0","3.0","550.0","1.0","0.0","0.0","0.0","5.0","0.0","0.0","0.0","0.0","11.0","307.0","27.0","0.0","0.0","0.0","0.0","282.0","0.0","0.0","0.0","365.0","0.0","0.0","0.0","43.0","222.0","0.0","0.0","0.0","2064.0","16297.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","19.0","2.0","0.0","0.0","0.0","0.0","46.0","0.0","1919.0","183.0","0.0","0.0","9.0","37614.0","17.0","0.0","0.0","0.0","0.0","0.0","2449.0","0.0","676.0","0.0","0.0","0.0","666.0","0.0","539.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2677.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","41.0","0.0","0.0","0.0","0.0","0.0","0.0","107.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","0.0","63.0","21.0","0.0","0.0","2.0","451778.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","279.0","163.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","395.0","2417.0","0.0","0.0","0.0","30954.0","0.0","0.0","3813.0","0.0","15631.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","607802.0"
"Tanzania","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10.0","0.0","1.0","3984.0","153.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","19.0","0.0","2.0","0.0","2705.0","88.0","0.0","15.0","0.0","24851.0","0.0","0.0","0.0","22900.0","21.0","0.0","0.0","0.0","11.0","498.0","8.0","145.0","0.0","0.0","15.0","0.0","0.0","2.0","0.0","171.0","40.0","1036.0","0.0","0.0","4.0","0.0","110.0","0.0","0.0","521.0","4.0","0.0","8.0","0.0","513.0","612.0","0.0","0.0","0.0","0.0","1372.0","13.0","229.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","63.0","23.0","0.0","0.0","0.0","0.0","272.0","0.0","0.0","1320.0","0.0","0.0","1.0","0.0","33015.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","25.0","0.0","261.0","0.0","0.0","0.0","0.0","0.0","0.0","9128.0","248.0","0.0","0.0","5.0","0.0","0.0","0.0","11.0","0.0","0.0","0.0","0.0","0.0","0.0","7511.0","0.0","0.0","0.0","1523.0","0.0","0.0","9.0","0.0","0.0","0.0","907.0","0.0","0.0","0.0","3.0","0.0","0.0","8.0","0.0","74.0","71.0","0.0","0.0","0.0","210.0","45373.0","0.0","0.0","0.0","0.0","0.0","0.0","20.0","0.0","0.0","0.0","1.0","2.0","0.0","0.0","10662.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","1.0","0.0","0.0","1640.0","876.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","331.0","0.0","0.0","0.0","25093.0","17.0","0.0","31108.0","18924.0","1.0","0.0","0.0","4.0","0.0","0.0","0.0","0.0","1281.0","0.0","1.0","0.0","250086.0"
"Thailand","0.0","0.0","634.0","0.0","0.0","0.0","0.0","158.0","0.0","1.0","57176.0","5465.0","0.0","5.0","930.0","10353.0","0.0","0.0","6323.0","0.0","0.0","38.0","66.0","7.0","0.0","0.0","467.0","25451.0","14.0","0.0","0.0","0.0","31472.0","0.0","11942.0","71.0","0.0","0.0","0.0","45.0","23357.0","8.0","0.0","0.0","0.0","55.0","0.0","0.0","0.0","0.0","308.0","1454.0","12045.0","0.0","0.0","0.0","11.0","1173.0","2.0","0.0","0.0","14.0","0.0","211.0","0.0","8542.0","17592.0","0.0","0.0","0.0","0.0","93711.0","0.0","390.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","18963.0","775.0","1100.0","0.0","19681.0","0.0","0.0","1804.0","0.0","0.0","9300.0","0.0","46311.0","90.0","0.0","38.0","0.0","544.0","34372.0","0.0","2582.0","0.0","1652.0","20.0","0.0","0.0","0.0","2794.0","0.0","26.0","184.0","935.0","0.0","0.0","0.0","93635.0","126.0","0.0","105.0","0.0","0.0","0.0","134.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","13450.0","0.0","7722.0","1.0","0.0","0.0","0.0","17326.0","0.0","0.0","0.0","124.0","0.0","0.0","27.0","342.0","105.0","281.0","24.0","2039.0","3.0","210.0","0.0","0.0","0.0","0.0","23077.0","0.0","0.0","228.0","0.0","17644.0","0.0","44.0","360.0","0.0","0.0","860.0","0.0","1780.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","36974.0","19686.0","0.0","0.0","0.0","0.0","155.0","0.0","0.0","0.0","0.0","218.0","0.0","0.0","0.0","0.0","8.0","10085.0","41353.0","267919.0","17.0","0.0","0.0","57.0","512.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1007294.0"
"Timor-Leste","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11309.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","50.0","0.0","0.0","0.0","0.0","7.0","0.0","0.0","11.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","19681.0","0.0","0.0","5.0","0.0","0.0","27.0","0.0","0.0","2.0","0.0","36.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","18.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","143.0","0.0","1776.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","300.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","33395.0"
"Togo","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","0.0","0.0","322.0","213.0","0.0","0.0","0.0","0.0","0.0","0.0","3383.0","0.0","45930.0","0.0","0.0","1.0","0.0","0.0","9.0","0.0","0.0","15882.0","0.0","0.0","0.0","10.0","1696.0","0.0","286.0","0.0","0.0","24.0","191.0","6.0","0.0","0.0","1808.0","2.0","56592.0","0.0","0.0","0.0","0.0","29.0","144.0","0.0","0.0","17.0","3.0","7.0","0.0","0.0","0.0","0.0","0.0","3.0","0.0","63.0","23297.0","0.0","21927.0","0.0","0.0","12223.0","142688.0","4.0","0.0","0.0","0.0","0.0","932.0","0.0","0.0","0.0","0.0","0.0","10.0","3.0","0.0","0.0","0.0","0.0","315.0","0.0","0.0","4382.0","0.0","0.0","1.0","0.0","236.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","383.0","0.0","0.0","0.0","20.0","0.0","0.0","0.0","0.0","0.0","0.0","982.0","0.0","0.0","253.0","0.0","5.0","0.0","0.0","19.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1217.0","0.0","0.0","0.0","10014.0","109862.0","0.0","110.0","0.0","0.0","0.0","1.0","0.0","0.0","3.0","0.0","14.0","78.0","0.0","0.0","0.0","18.0","0.0","0.0","0.0","69.0","0.0","1284.0","0.0","0.0","37.0","0.0","0.0","1.0","5.0","0.0","0.0","0.0","0.0","470.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","344.0","1838.0","0.0","0.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","4.0","0.0","0.0","0.0","3.0","10.0","0.0","0.0","1411.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","461101.0"
"Tonga","0.0","0.0","0.0","1827.0","0.0","0.0","0.0","3.0","0.0","1.0","10613.0","7.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","91.0","0.0","0.0","0.0","0.0","342.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","6.0","17.0","0.0","0.0","20.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","81.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","13.0","0.0","0.0","26.0","0.0","0.0","0.0","0.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.0","0.0","22416.0","0.0","0.0","0.0","0.0","6.0","0.0","0.0","0.0","2.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","0.0","89.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","34.0","19.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20515.0","0.0","0.0","29.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","119.0","56303.0"
