"Bilateral Remittance Estimates for 2012 using Migrant Stocks, Host Country Incomes, and Origin Country Incomes (millions of US$) (May 2013 Version)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Remittance-receiving country (across)                                                              -                                                 Remittance-sending country (down) ","Afghanistan","Albania","Algeria","American Samoa","Andorra","Angola","Antigua and Barbuda","Argentina","Armenia","Aruba","Australia","Austria","Azerbaijan","Bahamas, The","Bahrain","Bangladesh","Barbados","Belarus","Belgium","Belize","Benin","Bermuda","Bhutan","Bolivia","Bosnia and Herzegovina","Botswana","Brazil","Brunei Darussalam","Bulgaria","Burkina Faso","Burundi","Cambodia","Cameroon","Canada","Cape Verde","Cayman Islands","Central African Republic","Chad","Channel Islands","Chile","China","Colombia","Comoros","Congo, Dem. Rep.","Congo, Rep.","Costa Rica","Côte d'Ivoire","Croatia","Cuba","Cyprus","Czech Republic","Denmark","Djibouti","Dominica","Dominican Republic","Ecuador","Egypt, Arab Rep.","El Salvador","Equatorial Guinea","Eritrea","Estonia","Ethiopia","Faeroe Islands","Fiji","Finland","France","French Polynesia","Gabon","Gambia, The","Georgia","Germany","Ghana","Gibraltar","Greece","Greenland","Grenada","Guam","Guatemala","Guinea","Guinea-Bissau","Guyana","Haiti","Honduras","Hong Kong SAR, China","Hungary","Iceland","India","Indonesia","Iran, Islamic Rep.","Iraq","Ireland","Isle of Man","Israel","Italy","Jamaica","Japan","Jordan","Kazakhstan","Kenya","Kiribati","Korea, Dem. Rep.","Korea, Rep.","Kosovo","Kuwait","Kyrgyz Republic","Lao PDR","Latvia","Lebanon","Lesotho","Liberia","Libya","Liechtenstein","Lithuania","Luxembourg","Macao SAR, China","Macedonia, FYR","Madagascar","Malawi","Malaysia","Maldives","Mali","Malta","Marshall Islands","Mauritania","Mauritius","Mayotte","Mexico","Micronesia, Fed. Sts.","Moldova","Monaco","Mongolia","Montenegro","Morocco","Mozambique","Myanmar","Namibia","Nepal","Netherlands","Netherlands Antilles","New Caledonia","New Zealand","Nicaragua","Niger","Nigeria","Northern Mariana Islands","Norway","Oman","Pakistan","Palau","Panama","Papua New Guinea","Paraguay","Peru","Philippines","Poland","Portugal","Puerto Rico","Qatar","Romania","Russian Federation","Rwanda","Samoa","San Marino","São Tomé and Principe","Saudi Arabia","Senegal","Serbia","Seychelles","Sierra Leone","Singapore","Slovak Republic","Slovenia","Solomon Islands","Somalia","South Africa","Spain","Sri Lanka","St. Kitts and Nevis","St. Lucia","St. Vincent and the Grenadines","Sudan","Suriname","Swaziland","Sweden","Switzerland","Syrian Arab Republic","Tajikistan","Tanzania","Thailand","Timor-Leste","Togo","Tonga","Trinidad and Tobago","Tunisia","Turkey","Turkmenistan","Turks and Caicos Islands","Tuvalu","Uganda","Ukraine","United Arab Emirates","United Kingdom","United States","Uruguay","Uzbekistan","Vanuatu","Venezuela, RB","Vietnam","Virgin Islands (U.S.)","West Bank and Gaza","Yemen, Rep.","Zambia","Zimbabwe","Total"
"Guatemala","0.0","0.0","0.0","","","0.0","0.0","0.242923259735107","0.0","","0.199058651924133","0.0","0.0","","","0.0","0.000870005635078996","0.0","0.0","0.823216021060944","0.0","","0.0","0.116580821573734","0.0","0.0","0.582419753074646","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.00111006235238165","2.68103933334351","1.51568698883057","","","","3.22693467140198","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.226113498210907","0.241836071014404","0.111737631261349","32.7769584655762","","","0.0","0.00168345239944756","","0.0","0.0","2.22676491737366","","","0.0","0.0","1.91535878181458","0.0","","0.0","","0.0","","0.0","0.0","0.0","0.0","0.00885498803108931","20.7401542663574","0.0181105080991983","0.0","0.0","0.0828072503209114","0.0500575564801693","0.0124426800757647","0.00176213565282524","0.0","","0.128641754388809","0.581903040409088","0.0120218228548765","0.40070715546608","0.0","0.0","0.0","","","7.13114881515503","","","0.0","0.0","0.0","0.191512808203697","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.00871290639042854","0.0","0.0","0.0","","","0.0","","23.0756950378418","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.194076374173164","","","0.0","6.7617449760437","0.0","0.0","","0.0","0.0","0.04036495834589","","0.693550944328308","0.0","0.0638625547289848","0.763213276863098","0.186723798513412","0.0","0.0358414240181446","","","0.0","0.0","0.0","0.0","","0.0","0.0331630408763886","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","7.45768547058105","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0830957293510437","0.909549713134766","0.104526244103909","0.0","0.0","0.0","","0.0","0.0","0.000294185534585267","0.0","0.0038028669077903","","","","0.0","0.0","","0.309047847986221","12.0260934829712","0.0284634176641703","","0.0","0.0461715199053288","0.00319330068305135","","","0.0","0.0","","129.079290239024"
"Guinea","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","4.46274280548096","0.0","0.649802207946777","","0.0","0.0","0.0","0.0","0.761334300041199","","0.0","0.0341820493340492","0.0","0.0","0.0","","0.0","","","","","0.0","0.0","0.0","","","","0.0","0.565891742706299","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","17.8671264648438","","","0.536988437175751","0.0","3.20584559440613","0.141873985528946","","0.0","","0.0","","0.0","0.0","0.568675339221954","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","8.4244384765625","0.0","79.7642288208008","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","4.69508409500122","0.0","","","0.0","","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.340490281581879","10.913537979126","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.391100764274597","","","0.0","0.217927649617195","0.0","0.0","","0.0","0.88877934217453","9.21179676055908","0.0","0.0","25.3236503601074","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.792372941970825","0.0","0.0","0.0","0.0","","","","0.0","0.0","","0.0","1.01187205314636","0.0","","0.0","0.0","0.0","","","0.0","0.0","","170.76974245160824"
"Guinea-Bissau","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.284605950117111","","","","","0.0","0.0","0.0","","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","1.09716880321503","","","0.612244248390198","0.0","0.0","0.0","","0.0","","0.0","","0.0","0.508542835712433","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","1.27906966209412","","","0.0","0.0","0.0","0.0","","0.0","0.0","13.5801849365234","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","","17.361816436052294"
"Guyana","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.215351387858391","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","4.57213163375854","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","4.45456886291504","0.0","","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.237572148442268","0.0","0.0","0.0425567291676998","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.145335331559181","0.0","0.0","","","","0.0","0.0","","0.700366377830505","1.6096647977829","0.0","","0.0","0.307697862386703","0.0","","","0.0","0.0","","12.28524513170123"
"Haiti","0.0","0.0","0.0","","","0.0","0.0","0.029496556147933","0.0","","0.0","0.0","0.0","","","0.0","0.0127823166549206","0.0","0.0","0.0268774945288897","0.0","","0.0","0.0256603956222534","0.0","0.0","0.199845984578133","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.00032948050647974","0.0","0.225531801581383","","","","0.020766906440258","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","25.8750286102295","0.0977920070290565","0.0","0.0385746918618679","","","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","","0.0","","0.0","0.0","0.0","0.0207961909472942","0.0","0.123976968228817","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.723330855369568","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","","0.167336329817772","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0450762286782265","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0160390250384808","0.125008925795555","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00015689326392021","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0043222401291132","0.0","0.0","","","","0.0","0.0","","0.0","14.5366201400757","0.0","","0.0","0.00869695283472538","0.0","","","0.0","0.0","","42.32404699535984"
"Honduras","0.0","0.0","0.00317831826396286","","","0.0","0.0","0.0665547922253609","0.0","","0.018986826762557","0.054878119379282","0.0","","","0.0","0.000636209268122911","0.0","0.343053638935089","0.25986048579216","0.0","","0.0","0.100578308105469","0.0","0.0","0.455746799707413","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.000901950639672577","2.07301568984985","0.901928901672363","","","","1.89463090896606","0.0","0.0","","0.0","0.0","0.0528725236654282","0.0","0.0","0.225900813937187","0.530542492866516","0.00389097188599408","12.0784873962402","","","0.0","0.0","","0.0","0.026695866137743","0.982801377773285","","","0.0","0.0","0.698651015758514","0.0","","0.00425580004230142","","0.0","","10.1490688323975","0.0","0.0","0.000454202090622857","0.0195290558040142","0.0","0.0","0.0","0.0","0.0445837676525116","0.0","0.00606597401201725","0.0","0.0","","0.0700069814920425","0.328416079282761","0.0238618329167366","0.299066990613937","0.109268113970757","0.0","0.0","","","0.223045229911804","","","0.0","0.0","0.0","0.0612708367407322","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","","1.63733732700348","","0.0","","0.0","0.0","0.00408477522432804","0.0","","0.0","0.0","0.100271180272102","","","0.00238665915094316","4.67970561981201","0.0","0.0","","0.0286018997430801","0.0","0.0","","0.728578805923462","0.0","0.0299364030361176","0.509583353996277","0.0","0.00535505637526512","0.0101926866918802","","","0.0","0.00725574139505625","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.00388259859755635","2.36069488525391","0.0","0.0","0.0","0.00381552358157933","0.0","1.17134795800666e-05","0.0","0.0431238599121571","0.292655736207962","0.00449629034847021","0.0","0.0","0.0","","0.0","0.0","0.000860516563989222","0.00243655266240239","0.00104284635744989","","","","0.0","0.0","","0.112230055034161","7.86245393753052","0.010859714820981","","0.0","0.0129860993474722","0.0","","","0.0","0.0","","50.56752694308216"
"Hong Kong SAR, China","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","17021.326171875","0.0","","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","88.2188873291016","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","","17109.5450592041"
"Hungary","0.134225472807884","0.0797344595193863","0.845526993274689","","","1.49511033669114e-05","0.0","0.14334499835968","0.125776737928391","","3.07831144332886","32.2670211791992","0.0249790102243423","","","0.0866544544696808","0.00214039301499724","0.017991105094552","24.9799270629883","0.00134931458160281","0.0113134542480111","","0.00102697336114943","0.077611543238163","0.106387749314308","0.00172412756364793","0.733722150325775","","1.85909140110016","0.000783945841249079","0.000530632969457656","0.030539320781827","0.0261076241731644","","0.00257338094525039","","","","","0.00125469372142106","31.0135326385498","0.178334727883339","","","","0.0959630459547043","0.00477265333756804","1.52706956863403","","0.135521680116653","2.82942247390747","1.65825533866882","0.00439286697655916","0.00475580058991909","0.0287225656211376","0.158865332603455","2.27365350723267","0.0329188443720341","","","0.149375557899475","0.0788954272866249","","0.000744705728720874","1.96443641185761","38.3672409057617","","","0.00247943354770541","0.0801836848258972","101.365409851074","0.0158218052238226","","0.759615182876587","","0.00371070043183863","","0.0399532541632652","0.0100098261609674","0.00506445486098528","0.00491099758073688","0.00122567801736295","0.0202308911830187","0.00527553306892514","0.0","0.055028460919857","1.30678260326386","0.221088767051697","0.370236873626709","0.160906985402107","0.341484159231186","","0.832597315311432","5.81011629104614","0.0314011946320534","0.970617651939392","1.38183212280273","0.00828440301120281","0.103241711854935","","","0.578263342380524","","","0.0517461523413658","0.0109452055767179","0.145757228136063","2.6378333568573","0.0171912554651499","0.0209173634648323","","","0.162443995475769","2.19126057624817","0.00311638158746064","0.0203637015074492","","0.000402261910494417","0.0336427800357342","0.0","0.0144840106368065","0.00339427008293569","","","0.02669757604599","","0.240064054727554","","0.129188537597656","","3.72239351272583","7.88796997070313","0.211082756519318","0.0023039341904223","","0.0020101813133806","0.100753076374531","3.31745600700378","","","0.130891814827919","0.02724321000278","0.00359519873745739","6.04437875747681","","2.88768172264099","0.016740046441555","0.25669863820076","","0.0507114678621292","0.000279914966085926","0.0298619829118252","0.303773194551468","0.275929003953934","7.2344126701355","0.308134943246841","","","236.928207397461","0.313518553972244","0.036512166261673","0.000954524613916874","","0.0","0.0550171807408333","0.0338934436440468","0.0","0.0","0.00956995412707329","","8.83752918243408","0.392505526542664","0.0","","0.277955591678619","4.36384916305542","0.0713261961936951","0.00833213049918413","0.00274982932023704","0.0023141719866544","0.194721519947052","0.000194735795957968","0.00125986151397228","2.59525322914124","13.2793264389038","1.88305103778839","0.0211242474615574","0.0135807916522026","0.367291957139969","","0.00817290134727955","0.001338368980214","0.00286020641215146","0.266356259584427","0.143652871251106","","","","0.0442993007600307","4.64675426483154","","6.52892923355103","7.77581214904785","0.0172822903841734","","0.0","0.0272019449621439","6.68299770355225","","","0.232856690883636","0.0012245299294591","","594.2258400617864"
"Iceland","0.0","0.0","0.0785585716366768","","","0.0","0.0","0.0245361905544996","0.0","","0.531479775905609","0.738533556461334","0.0","","","0.0","0.0","0.000797176035121083","3.86778092384338","0.0","0.0","","0.0","0.0","0.430136501789093","0.0","0.210131376981735","","0.205206260085106","0.0","0.0","0.0","0.0","","0.0","","","","","0.000703450117725879","2.79649996757507","0.259127646684647","","","","0.0","0.0","0.331933468580246","","0.0","1.12966024875641","23.4904022216797","0.0","0.0","0.0","0.0","0.204273536801338","0.0","","","0.124261967837811","0.0779342204332352","","0.0","0.783597111701965","6.76527070999146","","","0.0","0.0","9.51320648193359","0.0","","0.0142720257863402","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.62856251001358","0.0","2.39575672149658","0.544019281864166","0.0445565804839134","0.00898448843508959","0.122848086059093","","0.0519630014896393","0.523080229759216","0.0","0.366428911685944","0.129183173179626","0.0","0.187421798706055","","","0.365747272968292","","","0.0","0.0","0.130876272916794","0.561917841434479","0.0","0.0","","","0.411946326494217","4.67116594314575","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","","0.15333703160286","","0.0","","0.0","0.0","0.460443556308746","0.0","","0.0","0.0","0.622532427310944","","","0.118162147700787","0.0","0.0","1.60489797592163","","7.5725793838501","0.0","0.0905938670039177","","0.0","0.0","0.0","0.0","9.08235836029053","7.80789422988892","0.398786723613739","","","0.224609330296516","0.736745178699493","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0191088505089283","0.0","0.0","","0.181047558784485","2.57667350769043","0.824917435646057","0.0","0.0","0.0","0.0","0.0","0.0","7.67712783813477","1.28776180744171","0.0735422074794769","0.0","0.00963880028575659","6.92499208450317","","0.0","0.0","0.0","0.10230415314436","0.0192003510892391","","","","0.0","0.0545813627541065","","2.94071674346924","5.72974967956543","0.0","","0.0","0.0","2.41791081428528","","","0.0","0.0","","122.43497523857515"
"India","1.00085401535034","0.0","0.0","","","0.0","0.0","0.0","0.0","","2.51317238807678","0.0","0.0","","","6619.81689453125","0.0","0.0","0.0","0.0","0.0","","1.48490715026855","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","144.009567260742","0.0","","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.105976514518261","0.0","13.157112121582","","","0.0","0.0","8.58075904846191","0.0","","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.86046361923218","1.54617786407471","0.0915674716234207","0.0","","0.0","0.0","0.0","2.58580088615417","0.0","0.0933632403612137","3.72705030441284","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","9.47807216644287","0.269104540348053","0.0","0.0","","","0.479781895875931","","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","1634.25524902344","0.0","","","0.0","0.0","0.0","8.98213672637939","","0.0","0.0","2189.17163085938","","0.0","0.0","0.0","0.0","0.0","0.0","0.271402329206467","","","0.0","0.0","0.0","0.0","","0.0","6.18131542205811","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","400.454895019531","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.022184245288372","","","","0.868133842945099","0.0","","8.94396686553955","5.28395843505859","0.0","","0.0","0.0","1.50412058830261","","","0.0","0.130491435527802","","11066.870109811432"
"Indonesia","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","432.145721435547","0.0","","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","","12.5278091430664","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","","444.6735305786134"
"Iran, Islamic Rep.","294.355255126953","0.0","0.0","","","0.0","0.0","0.0","2.08886957168579","","0.0","0.0","2.58299827575684","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","0.0","0.0","","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","81.6668014526367","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","44.4828414916992","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.313564568758011","","","","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","","425.4903304874896"
"Iraq","0.0","0.0","0.353024572134018","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","0.0","0.0","","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.917322397232056","0.0","","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.07140874862671","0.0","7.52783346176147","0.0","0.0","","0.0","0.0","0.0","0.0","15.3616800308228","0.0","0.0","","","0.0","","","0.0","0.0","0.0","17.156774520874","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","","0.0","","0.0","","0.0","0.0","0.693905353546143","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","1.12764990329742","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.165923729538918","0.0","0.0","","0.0","1.07519340515137","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","3.04070329666138","0.0","0.0","0.0","0.0","9.0041675567627","0.0","0.0","0.0","","0.0","0.0","0.0","0.596988201141357","0.1175352409482","","","","0.0","0.0","","1.67247354984283","0.477325737476349","0.0","","0.0","0.0","0.0","","","1.46061933040619","0.0","","61.820529036223896"
