"Bilateral Remittance Estimates for 2011 using Migrant Stocks, Host Country Incomes, and Origin Country Incomes (millions of US$) (May 2013 Version)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Remittance-receiving country (across)                                                              -                                                 Remittance-sending country (down) ","Afghanistan","Albania","Algeria","American Samoa","Andorra","Angola","Antigua and Barbuda","Argentina","Armenia","Aruba","Australia","Austria","Azerbaijan","Bahamas, The","Bahrain","Bangladesh","Barbados","Belarus","Belgium","Belize","Benin","Bermuda","Bhutan","Bolivia","Bosnia and Herzegovina","Botswana","Brazil","Brunei Darussalam","Bulgaria","Burkina Faso","Burundi","Cambodia","Cameroon","Canada","Cape Verde","Cayman Islands","Central African Republic","Chad","Channel Islands","Chile","China","Colombia","Comoros","Congo, Dem. Rep.","Congo, Rep.","Costa Rica","Côte d'Ivoire","Croatia","Cuba","Curaçao","Cyprus","Czech Republic","Denmark","Djibouti","Dominica","Dominican Republic","Ecuador","Egypt, Arab Rep.","El Salvador","Equatorial Guinea","Eritrea","Estonia","Ethiopia","Faeroe Islands","Fiji","Finland","France","French Polynesia","Gabon","Gambia, The","Georgia","Germany","Ghana","Greece","Greenland","Grenada","Guam","Guatemala","Guinea","Guinea-Bissau","Guyana","Haiti","Honduras","Hong Kong SAR, China","Hungary","Iceland","India","Indonesia","Iran, Islamic Rep.","Iraq","Ireland","Isle of Man","Israel","Italy","Jamaica","Japan","Jordan","Kazakhstan","Kenya","Kiribati","Korea, Dem. Rep.","Korea, Rep.","Kosovo","Kuwait","Kyrgyz Republic","Lao PDR","Latvia","Lebanon","Lesotho","Liberia","Libya","Liechtenstein","Lithuania","Luxembourg","Macao SAR, China","Macedonia, FYR","Madagascar","Malawi","Malaysia","Maldives","Mali","Malta","Marshall Islands","Mauritania","Mauritius","Mexico","Micronesia, Fed. Sts.","Moldova","Monaco","Mongolia","Montenegro","Morocco","Mozambique","Myanmar","Namibia","Nepal","Netherlands","New Caledonia","New Zealand","Nicaragua","Niger","Nigeria","Northern Mariana Islands","Norway","Oman","Pakistan","Palau","Panama","Papua New Guinea","Paraguay","Peru","Philippines","Poland","Portugal","Puerto Rico","Qatar","Romania","Russian Federation","Rwanda","Samoa","San Marino","São Tomé and Principe","Saudi Arabia","Senegal","Serbia","Seychelles","Sierra Leone","Singapore","Sint Maarten (Dutch part)","Slovak Republic","Slovenia","Solomon Islands","Somalia","South Africa","Spain","Sri Lanka","St. Kitts and Nevis","St. Lucia","St. Martin (French part)","St. Vincent and the Grenadines","Sudan","Suriname","Swaziland","Sweden","Switzerland","Syrian Arab Republic","Tajikistan","Tanzania","Thailand","Timor-Leste","Togo","Tonga","Trinidad and Tobago","Tunisia","Turkey","Turkmenistan","Turks and Caicos Islands","Tuvalu","Uganda","Ukraine","United Arab Emirates","United Kingdom","United States","Uruguay","Uzbekistan","Vanuatu","Venezuela, RB","Vietnam","Virgin Islands (U.S.)","West Bank and Gaza","Yemen, Rep.","Zambia","Zimbabwe","Total"
"Greenland","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","0.0","0.0","","","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","","0.0"
"Grenada","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","0.0","0.0","","","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","","0.0"
"Guam","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","16.5246620178223","0.0","","","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","7.64314699172974","0.0","0.0","0.0","","","16.699161529541","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","116.11962890625","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","","0.0","45.6149520874023","0.0","","0.0","0.0","0.0","","","0.0","0.0","","202.60155153274536"
"Guatemala","0.0","0.0","0.0","","","0.0","0.0","0.292787700891495","0.0","","0.196704357862473","0.0","0.0","","","0.0","0.000844927970319986","0.0","0.0","0.771251976490021","0.0","","0.0","0.119965896010399","0.0","0.0","0.565634548664093","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.00111794122494757","2.73087024688721","1.5507698059082","","","","3.34364318847656","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.23753060400486","0.241750851273537","0.0780178382992744","30.3096771240234","","","0.0","0.00164825527463108","","0.0","0.0","2.23040461540222","","","0.0","0.0","2.08799433708191","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","0.00845330487936735","20.0648517608643","0.0171235036104918","0.0","0.0","0.0752379968762398","0.0480924025177956","0.0120221767574549","0.00178536074236035","0.0","","0.169067099690437","0.565777063369751","0.0118270302191377","0.337538212537766","0.0","0.0","0.0","","","6.71087837219238","","","0.0","0.0","0.0","0.193026199936867","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.00820525456219912","0.0","0.0","0.0","","","0.0","23.4429378509521","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.213760405778885","","0.0","6.11770534515381","0.0","0.0","","0.0","0.0","0.0353312268853188","","0.564014494419098","0.0","0.0654026940464973","0.732903838157654","0.176124349236488","0.0","0.0353059507906437","","","0.0","0.0","0.0","0.0","","0.0","0.0330187045037746","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","8.49531364440918","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0893354192376137","0.965264618396759","0.104526244103909","0.0","0.0","0.0","","0.0","0.0","0.000282595428870991","0.0","0.00439572939649224","","","","0.0","0.0","","0.299646556377411","14.4569692611694","0.0293312259018421","","0.0","0.0506397299468517","0.00274623860605061","","","0.0","0.0","","128.89945607740074"
"Guinea","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","4.8869833946228","0.0","0.669456422328949","","0.0","0.0","0.0","0.0","0.739392757415771","","0.0","0.0366085208952427","0.0","0.0","0.0","","0.0","","","","","0.0","0.0","0.0","","","","0.0","0.650121212005615","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","17.8963317871094","","","0.545490384101868","0.0","3.49479579925537","0.141967073082924","0.0","","0.0","","0.0","0.0","0.618642389774323","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","8.49101066589355","0.0","77.1089859008789","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","4.99389696121216","0.0","","","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.373685479164124","10.9403629302979","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.385257661342621","","","0.0","0.238903611898422","0.0","0.0","","0.0","0.884911060333252","9.95870590209961","0.0","0.0","24.7801971435547","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.831619262695313","0.0","0.0","0.0","0.0","","","","0.0","0.0","","0.0","1.21640527248383","0.0","","0.0","0.0","0.0","","","0.0","0.0","","169.88373159244662"
"Guinea-Bissau","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.286706745624542","","","","","0.0","0.0","0.0","","","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","1.09896218776703","","","0.62193763256073","0.0","0.0","0.0","0.0","","0.0","","0.0","0.532585203647614","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","1.25996029376984","","","0.0","0.0","0.0","0.0","","0.0","0.0","14.6812906265259","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","","18.481442689895655"
"Guyana","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.209143936634064","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","4.44036388397217","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","4.53736305236816","0.0","","","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.245748177170753","","0.0","0.0","0.0454615168273449","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.139609530568123","0.0","0.0","","","","0.0","0.0","","0.679061114788055","1.93503177165985","0.0","","0.0","0.337475061416626","0.0","","","0.0","0.0","","12.569258045405144"
"Haiti","0.0","0.0","0.0","","","0.0","0.0","0.0355512611567974","0.0","","0.0","0.0","0.0","","","0.0","0.0124138705432415","0.0","0.0","0.0251809023320675","0.0","","0.0","0.0264054778963327","0.0","0.0","0.194086462259293","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0003318190574646","0.0","0.230752065777779","","","","0.0215179808437824","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","27.1815319061279","0.0977575555443764","0.0","0.0356709808111191","","","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0195567738264799","0.0","0.119940273463726","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.711610674858093","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.169999450445175","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0407828278839588","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0164258312433958","0.120044440031052","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.000167602294823155","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.00415195571258664","0.0","0.0","","","","0.0","0.0","","0.0","17.4749565124512","0.0","","0.0","0.00953859370201826","0.0","","","0.0","0.0","","46.54837521826266"
"Honduras","0.0","0.0","0.00334927160292864","","","0.0","0.0","0.0802163779735565","0.0","","0.0187622681260109","0.0591261498630047","0.0","","","0.0","0.00061787071172148","0.0","0.375665247440338","0.243457287549973","0.0","","0.0","0.103498712182045","0.0","0.0","0.442612260580063","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.000908352434635162","2.11154556274414","0.922805368900299","","","","1.96315395832062","0.0","0.0","","","0.0","0.0","0.0551098138093948","0.0","0.0","0.237307190895081","0.530355632305145","0.00271676783449948","11.1692800521851","","","0.0","0.0","","0.0","0.0278281327337027","0.984407901763916","","","0.0","0.0","0.76162201166153","0.0","0.00816370081156492","","0.0","","9.29493522644043","0.0","0.0","0.000427132443292066","0.0186431687325239","0.0","0.0","0.0","0.0","0.0405084453523159","0.0","0.00586097268387675","0.0","0.0","","0.092006504535675","0.319314867258072","0.0234751962125301","0.251920998096466","0.103567101061344","0.0","0.0","","","0.209900200366974","","","0.0","0.0","0.0","0.0617550127208233","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","1.66339504718781","","0.0","","0.0","0.0","0.0042995885014534","0.0","","0.0","0.0","0.110441096127033","","0.00236381078138947","4.23397493362427","0.0","0.0","","0.0289524756371975","0.0","0.0","","0.59250009059906","0.0","0.0306583642959595","0.489346265792847","0.0","0.00591863831505179","0.0100404061377048","","","0.0","0.00795412063598633","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.00422187987715006","2.6891508102417","0.0","0.0","0.0","","0.00362379779107869","0.0","1.25130045489641e-05","0.0","0.0463620461523533","0.310582488775253","0.00449629034847021","0.0","0.0","0.0","","0.0","0.0","0.00082661461783573","0.00222190096974373","0.00120542489457875","","","","0.0","0.0","","0.108815997838974","9.4517183303833","0.0111908111721277","","0.0","0.0142428176477551","0.0","","","0.0","0.0","","50.35334127968422"
"Hong Kong SAR, China","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","17337.69140625","0.0","","","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","83.1537857055664","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","","17420.845191955566"
"Hungary","0.139166310429573","0.0894972756505013","0.891005754470825","","","1.64227767527336e-05","0.0","0.172769173979759","0.112386427819729","","3.04190373420715","34.7647552490234","0.0265102554112673","","","0.0743758231401443","0.00207869685254991","0.0191306844353676","27.354585647583","0.00126414175610989","0.0116556473076344","","0.00109164754394442","0.0798650905489922","0.111904181540012","0.00196878984570503","0.712576448917389","","2.00406002998352","0.000839595508296043","0.000572388235013932","0.029151689261198","0.0274562146514654","","0.00259237596765161","","","","","0.00126359914429486","31.5899639129639","0.182462528347969","","","","0.0994337350130081","0.00548303266987205","1.51538598537445","","","0.162055402994156","2.61185169219971","1.72842407226563","0.00450985739007592","0.00484432280063629","0.0301728509366512","0.158809363842011","1.58751833438873","0.0304408818483353","","","0.154035106301308","0.0772458985447884","","0.000714001012966037","2.04775476455688","38.4299545288086","","","0.00251868949271739","0.0838876739144325","110.50171661377","0.0158321857452393","1.45713412761688","","0.00348216900601983","","0.0365908369421959","0.0104830609634519","0.00550944684073329","0.00461831083521247","0.00117007817607373","0.0195721704512835","0.00498802214860916","0.0","0.0421180538833141","1.18733215332031","0.212409272789955","0.357724606990814","0.163027748465538","0.347656518220901","","1.09423899650574","5.64910364151001","0.0308923963457346","0.817605912685394","1.30973565578461","0.0122902151197195","0.0785609930753708","","","0.544183731079102","","","0.0440715551376343","0.0103017939254642","0.138465359807014","2.65867829322815","0.0185469668358564","0.0202210526913404","","","0.229160815477371","2.3440363407135","0.00293745356611907","0.022480295971036","","0.000437364360550419","0.0316826030611992","0.0","0.0154058262705803","0.00379293854348361","","","0.0269612539559603","0.243884608149529","","0.117603570222855","","3.61049318313599","8.27284145355225","0.222183361649513","0.00364545756019652","","0.00195331498980522","0.0857750773429871","3.6539261341095","","0.129638746380806","0.0246483609080315","0.00394570268690586","6.0592360496521","","2.92307639122009","0.0167484972625971","0.224686905741692","","0.0412399433553219","0.000340007652994245","0.0305821504443884","0.291709452867508","0.260265797376633","7.99578475952148","0.303531348705292","","","251.227996826172","0.343695342540741","0.0400456488132477","0.00103386107366532","","0.0","0.0547777228057384","0.0366415865719318","0.0","0.0","0.00936458073556423","","","9.55034446716309","0.317383348941803","0.0","","0.302244812250137","4.97101497650146","0.0586818680167198","0.0104397181421518","0.00284446426667273","","0.00219788728281856","0.0764154642820358","0.000208027850021608","0.00146944401785731","2.79013156890869","14.0927581787109","1.88305103778839","0.0172851178795099","0.0136566637083888","0.355764091014862","","0.00857770536094904","0.00128735869657248","0.00274752220138907","0.242891222238541","0.166048184037209","","","","0.043031133711338","4.80092287063599","","6.33031797409058","9.34756374359131","0.0178091991692781","","0.0","0.0298343915492296","5.7473783493042","","","0.219835177063942","0.00124466768465936","","627.2937432427376"
"Iceland","0.0","0.0","0.082784041762352","","","0.0","0.0","0.0295726917684078","0.0","","0.525193870067596","0.795702219009399","0.0","","","0.0","0.0","0.000847670191433281","4.23546266555786","0.0","0.0","","0.0","0.0","0.452439993619919","0.0","0.204075425863266","","0.221207872033119","0.0","0.0","0.0","0.0","","0.0","","","","","0.000708442996256053","2.84847688674927","0.265125542879105","","","","0.0","0.0","0.329393863677979","","","0.0","1.04279410839081","24.4843940734863","0.0","0.0","0.0","0.0","0.142628595232964","0.0","","","0.12813812494278","0.0763047859072685","","0.0","0.816832184791565","6.77632904052734","","","0.0","0.0","10.3706531524658","0.0","0.0273773577064276","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.701315522193909","0.0","2.17676520347595","0.522662162780762","0.0430507771670818","0.00910290330648422","0.125068575143814","","0.0682922452688217","0.508584380149841","0.0","0.308663696050644","0.122443094849586","0.0","0.14261719584465","","","0.344192147254944","","","0.0","0.0","0.12432885915041","0.566358268260956","0.0","0.0","","","0.581135392189026","4.99684190750122","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.155777350068092","","0.0","","0.0","0.0","0.484657734632492","0.0","","0.0","0.0","0.685672223567963","","0.117030948400497","0.0","0.0","1.60884284973145","","7.66539716720581","0.0","0.079296313226223","","0.0","0.0","0.0","0.0","8.56679534912109","8.62961864471436","0.392828762531281","","","0.238165616989136","0.80765837430954","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0206501241773367","0.0","0.0","","0.196868419647217","2.93517971038818","0.678680419921875","0.0","0.0","","0.0","0.0","0.0","0.0","8.25360584259033","1.36664426326752","0.0735422074794769","0.0","0.00969264935702085","6.70764446258545","","0.0","0.0","0.0","0.0932915136218071","0.0221936628222466","","","","0.0","0.0563922412693501","","2.85125970840454","6.88792371749878","0.0","","0.0","0.0","2.07940340042114","","","0.0","0.0","","126.86257861816551"
"India","1.03769540786743","0.0","0.0","","","0.0","0.0","0.0","0.0","","2.48344874382019","0.0","0.0","","","5681.81201171875","0.0","0.0","0.0","0.0","0.0","","1.57842004299164","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","146.686187744141","0.0","","","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.101607047021389","0.0","13.178617477417","","","0.0","0.0","9.35416221618652","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.78742575645447","1.49392437934875","0.0927743390202522","0.0","","0.0","0.0","0.0","2.17816591262817","0.0","0.138507783412933","2.83607053756714","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","8.92583847045898","0.272932916879654","0.0","0.0","","","0.484520465135574","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","1391.30590820313","0.0","","0.0","0.0","0.0","9.0042142868042","","0.0","0.0","1916.169921875","","0.0","0.0","0.0","0.0","0.0","0.0","0.267347514629364","","","0.0","0.0","0.0","0.0","","0.0","6.15441226959229","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","329.46435546875","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0256427433341742","","","","0.843281507492065","0.0","","8.67189025878906","6.35202312469482","0.0","","0.0","0.0","1.2935436964035","","","0.0","0.132637396454811","","9544.127489304175"
"Indonesia","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","440.177764892578","0.0","","","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","","12.1467094421387","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","","452.3244743347167"
